participant,day,scale,score
89,63,stress,0
89,63,pos_aff,2.4
89,63,neg_aff,0.6
89,64,stress,0
89,64,pos_aff,2
89,64,neg_aff,0.8
89,65,stress,0
89,65,pos_aff,2.4
89,65,neg_aff,1.2
89,66,stress,0
89,66,pos_aff,2
89,66,neg_aff,1.6
89,67,stress,0
89,67,pos_aff,0
89,67,neg_aff,0
89,68,stress,0
89,68,pos_aff,0
89,68,neg_aff,0
89,69,stress,0
89,69,pos_aff,1.6
89,69,neg_aff,0.6
89,70,stress,0
89,70,pos_aff,1.8
89,70,neg_aff,0.6
89,71,stress,0
89,71,pos_aff,2.4
89,71,neg_aff,0.6
89,72,stress,0
89,72,pos_aff,1.4
89,72,neg_aff,1.2
89,73,stress,0
89,73,pos_aff,2.4
89,73,neg_aff,0.6
89,74,stress,1
89,74,pos_aff,1.6
89,74,neg_aff,2.25
89,75,stress,0
89,75,pos_aff,1.2
89,75,neg_aff,0.6
89,76,stress,0
89,76,pos_aff,2.4
89,76,neg_aff,1.2
89,77,stress,2
89,77,pos_aff,0.6
89,77,neg_aff,1.2
89,78,stress,0
89,78,pos_aff,1.8
89,78,neg_aff,1.8
89,79,stress,0
89,79,pos_aff,2
89,79,neg_aff,1.4
89,80,stress,1
89,80,pos_aff,1.6
89,80,neg_aff,2.4
89,81,stress,0
89,81,pos_aff,1.6
89,81,neg_aff,1.6
89,82,stress,0
89,82,pos_aff,1.8
89,82,neg_aff,2.4
89,83,stress,3
89,83,pos_aff,1.4
89,83,neg_aff,2.4
89,84,stress,0
89,84,pos_aff,1.2
89,84,neg_aff,2.4
89,85,stress,0
89,85,pos_aff,0.6
89,85,neg_aff,1.8
89,86,stress,0
89,86,pos_aff,0
89,86,neg_aff,0.6
89,87,stress,0
89,87,pos_aff,0
89,87,neg_aff,0.4
89,88,stress,1
89,88,pos_aff,0
89,88,neg_aff,1.8
89,89,stress,0
89,89,pos_aff,0.4
89,89,neg_aff,1.6
89,90,stress,1
89,90,pos_aff,0
89,90,neg_aff,1.6
89,91,stress,0
89,91,pos_aff,0
89,91,neg_aff,1
89,92,stress,3
89,92,pos_aff,0.8
89,92,neg_aff,1.4
89,93,stress,1
89,93,pos_aff,0.4
89,93,neg_aff,1.8
89,94,stress,3
89,94,pos_aff,1
89,94,neg_aff,1.2
89,95,stress,3
89,95,pos_aff,2.4
89,95,neg_aff,0.6
89,96,stress,4
89,96,pos_aff,1.2
89,96,neg_aff,0.6
89,97,stress,5
89,97,pos_aff,1.8
89,97,neg_aff,3
89,98,stress,5
89,98,pos_aff,0.4
89,98,neg_aff,2.2
89,99,stress,6
89,99,pos_aff,2.2
89,99,neg_aff,3
89,100,stress,3
89,100,pos_aff,1.8
89,100,neg_aff,3
89,101,stress,2
89,101,pos_aff,2.8
89,101,neg_aff,3
90,1,stress,NA
90,1,pos_aff,NA
90,1,neg_aff,NA
90,2,stress,4
90,2,pos_aff,2.6
90,2,neg_aff,1
90,3,stress,2
90,3,pos_aff,1.4
90,3,neg_aff,1
90,4,stress,3
90,4,pos_aff,0.8
90,4,neg_aff,1.4
90,5,stress,4
90,5,pos_aff,0.8
90,5,neg_aff,1.4
90,6,stress,NA
90,6,pos_aff,NA
90,6,neg_aff,NA
90,7,stress,5
90,7,pos_aff,1.4
90,7,neg_aff,1.6
90,8,stress,4
90,8,pos_aff,1.2
90,8,neg_aff,1
90,9,stress,NA
90,9,pos_aff,NA
90,9,neg_aff,NA
90,10,stress,5
90,10,pos_aff,1.4
90,10,neg_aff,0.8
90,11,stress,3
90,11,pos_aff,0.2
90,11,neg_aff,1.2
90,12,stress,2
90,12,pos_aff,1.4
90,12,neg_aff,1
90,13,stress,2
90,13,pos_aff,2.2
90,13,neg_aff,1.2
90,14,stress,1
90,14,pos_aff,1.6
90,14,neg_aff,0.6
90,15,stress,3
90,15,pos_aff,1.8
90,15,neg_aff,0.8
90,16,stress,4
90,16,pos_aff,2.8
90,16,neg_aff,1.8
90,17,stress,4
90,17,pos_aff,0.6
90,17,neg_aff,1
90,18,stress,5
90,18,pos_aff,1.6
90,18,neg_aff,0.8
90,19,stress,NA
90,19,pos_aff,NA
90,19,neg_aff,NA
90,20,stress,NA
90,20,pos_aff,NA
90,20,neg_aff,NA
90,21,stress,NA
90,21,pos_aff,NA
90,21,neg_aff,NA
90,22,stress,NA
90,22,pos_aff,NA
90,22,neg_aff,NA
90,23,stress,3
90,23,pos_aff,1.8
90,23,neg_aff,1.6
90,24,stress,NA
90,24,pos_aff,NA
90,24,neg_aff,NA
90,25,stress,4
90,25,pos_aff,0.8
90,25,neg_aff,0.6
90,26,stress,NA
90,26,pos_aff,NA
90,26,neg_aff,NA
90,27,stress,3
90,27,pos_aff,1.5
90,27,neg_aff,1
90,28,stress,6
90,28,pos_aff,0.8
90,28,neg_aff,1.6
90,29,stress,3
90,29,pos_aff,1.4
90,29,neg_aff,1.2
90,30,stress,5
90,30,pos_aff,1.6
90,30,neg_aff,1.2
90,31,stress,4
90,31,pos_aff,1.6
90,31,neg_aff,1
90,32,stress,5
90,32,pos_aff,1.6
90,32,neg_aff,1.4
90,33,stress,2
90,33,pos_aff,1.4
90,33,neg_aff,1.6
90,34,stress,5
90,34,pos_aff,1.4
90,34,neg_aff,2
90,35,stress,3
90,35,pos_aff,3
90,35,neg_aff,0.6
90,36,stress,NA
90,36,pos_aff,NA
90,36,neg_aff,NA
90,37,stress,NA
90,37,pos_aff,NA
90,37,neg_aff,NA
90,38,stress,4
90,38,pos_aff,1
90,38,neg_aff,1.6
90,39,stress,NA
90,39,pos_aff,NA
90,39,neg_aff,NA
90,40,stress,2
90,40,pos_aff,1.8
90,40,neg_aff,0.8
90,41,stress,5
90,41,pos_aff,0.8
90,41,neg_aff,1.6
90,42,stress,5
90,42,pos_aff,1.2
90,42,neg_aff,1.2
90,43,stress,1
90,43,pos_aff,1.4
90,43,neg_aff,1.6
90,44,stress,NA
90,44,pos_aff,NA
90,44,neg_aff,NA
90,45,stress,NA
90,45,pos_aff,NA
90,45,neg_aff,NA
90,46,stress,NA
90,46,pos_aff,NA
90,46,neg_aff,NA
90,47,stress,2
90,47,pos_aff,2.4
90,47,neg_aff,0.8
90,48,stress,4
90,48,pos_aff,1.4
90,48,neg_aff,1.2
90,49,stress,2
90,49,pos_aff,1.4
90,49,neg_aff,1.4
90,50,stress,0
90,50,pos_aff,1.2
90,50,neg_aff,1
90,51,stress,NA
90,51,pos_aff,NA
90,51,neg_aff,NA
90,52,stress,NA
90,52,pos_aff,NA
90,52,neg_aff,NA
90,53,stress,3
90,53,pos_aff,1
90,53,neg_aff,1.4
90,54,stress,NA
90,54,pos_aff,NA
90,54,neg_aff,NA
90,55,stress,NA
90,55,pos_aff,NA
90,55,neg_aff,NA
90,56,stress,3
90,56,pos_aff,1.4
90,56,neg_aff,0.6
90,57,stress,2
90,57,pos_aff,1.2
90,57,neg_aff,1
90,58,stress,NA
90,58,pos_aff,NA
90,58,neg_aff,NA
90,59,stress,NA
90,59,pos_aff,NA
90,59,neg_aff,NA
90,60,stress,3
90,60,pos_aff,1.2
90,60,neg_aff,0.8
90,61,stress,NA
90,61,pos_aff,NA
90,61,neg_aff,NA
90,62,stress,NA
90,62,pos_aff,NA
90,62,neg_aff,NA
90,63,stress,NA
90,63,pos_aff,NA
90,63,neg_aff,NA
90,64,stress,NA
90,64,pos_aff,NA
90,64,neg_aff,NA
90,65,stress,NA
90,65,pos_aff,NA
90,65,neg_aff,NA
90,66,stress,NA
90,66,pos_aff,NA
90,66,neg_aff,NA
90,67,stress,NA
90,67,pos_aff,NA
90,67,neg_aff,NA
90,68,stress,NA
90,68,pos_aff,NA
90,68,neg_aff,NA
90,69,stress,NA
90,69,pos_aff,NA
90,69,neg_aff,NA
90,70,stress,NA
90,70,pos_aff,NA
90,70,neg_aff,NA
90,71,stress,NA
90,71,pos_aff,NA
90,71,neg_aff,NA
90,72,stress,NA
90,72,pos_aff,NA
90,72,neg_aff,NA
90,73,stress,NA
90,73,pos_aff,NA
90,73,neg_aff,NA
90,74,stress,3
90,74,pos_aff,1.6
90,74,neg_aff,1.2
90,75,stress,NA
90,75,pos_aff,NA
90,75,neg_aff,NA
90,76,stress,NA
90,76,pos_aff,NA
90,76,neg_aff,NA
90,77,stress,NA
90,77,pos_aff,NA
90,77,neg_aff,NA
90,78,stress,NA
90,78,pos_aff,NA
90,78,neg_aff,NA
90,79,stress,NA
90,79,pos_aff,NA
90,79,neg_aff,NA
90,80,stress,NA
90,80,pos_aff,NA
90,80,neg_aff,NA
90,81,stress,NA
90,81,pos_aff,NA
90,81,neg_aff,NA
90,82,stress,5
90,82,pos_aff,1
90,82,neg_aff,0.4
90,83,stress,NA
90,83,pos_aff,NA
90,83,neg_aff,NA
90,84,stress,NA
90,84,pos_aff,NA
90,84,neg_aff,NA
90,85,stress,NA
90,85,pos_aff,NA
90,85,neg_aff,NA
90,86,stress,NA
90,86,pos_aff,NA
90,86,neg_aff,NA
90,87,stress,NA
90,87,pos_aff,NA
90,87,neg_aff,NA
90,88,stress,NA
90,88,pos_aff,NA
90,88,neg_aff,NA
90,89,stress,NA
90,89,pos_aff,NA
90,89,neg_aff,NA
90,90,stress,NA
90,90,pos_aff,NA
90,90,neg_aff,NA
90,91,stress,NA
90,91,pos_aff,NA
90,91,neg_aff,NA
90,92,stress,NA
90,92,pos_aff,NA
90,92,neg_aff,NA
90,93,stress,5
90,93,pos_aff,1.4
90,93,neg_aff,1.6
90,94,stress,NA
90,94,pos_aff,NA
90,94,neg_aff,NA
90,95,stress,NA
90,95,pos_aff,NA
90,95,neg_aff,NA
90,96,stress,NA
90,96,pos_aff,NA
90,96,neg_aff,NA
90,97,stress,5
90,97,pos_aff,1
90,97,neg_aff,1.2
90,98,stress,NA
90,98,pos_aff,NA
90,98,neg_aff,NA
90,99,stress,NA
90,99,pos_aff,NA
90,99,neg_aff,NA
90,100,stress,NA
90,100,pos_aff,NA
90,100,neg_aff,NA
90,101,stress,NA
90,101,pos_aff,NA
90,101,neg_aff,NA
91,1,stress,1
91,1,pos_aff,1
91,1,neg_aff,0.2
91,2,stress,3
91,2,pos_aff,1.2
91,2,neg_aff,0.4
91,3,stress,0
91,3,pos_aff,1
91,3,neg_aff,0.2
91,4,stress,2
91,4,pos_aff,1.6
91,4,neg_aff,0.6
91,5,stress,2
91,5,pos_aff,1
91,5,neg_aff,0.2
91,6,stress,2
91,6,pos_aff,1.6
91,6,neg_aff,0.4
91,7,stress,2
91,7,pos_aff,0.4
91,7,neg_aff,0.2
91,8,stress,3
91,8,pos_aff,0.6
91,8,neg_aff,0.6
91,9,stress,4
91,9,pos_aff,1
91,9,neg_aff,1.2
91,10,stress,2
91,10,pos_aff,1.2
91,10,neg_aff,0.4
91,11,stress,4
91,11,pos_aff,0.5
91,11,neg_aff,0.8
91,12,stress,NA
91,12,pos_aff,NA
91,12,neg_aff,NA
91,13,stress,NA
91,13,pos_aff,NA
91,13,neg_aff,NA
91,14,stress,3
91,14,pos_aff,0.8
91,14,neg_aff,0.8
91,15,stress,0
91,15,pos_aff,0.8
91,15,neg_aff,0.2
91,16,stress,1
91,16,pos_aff,1.4
91,16,neg_aff,0
91,17,stress,0
91,17,pos_aff,1.4
91,17,neg_aff,0.4
91,18,stress,1
91,18,pos_aff,1.8
91,18,neg_aff,0.4
91,19,stress,3
91,19,pos_aff,1.4
91,19,neg_aff,0.4
91,20,stress,4
91,20,pos_aff,1.6
91,20,neg_aff,0.6
91,21,stress,2
91,21,pos_aff,1.6
91,21,neg_aff,0.8
91,22,stress,1
91,22,pos_aff,1.6
91,22,neg_aff,0.6
91,23,stress,0
91,23,pos_aff,1.4
91,23,neg_aff,0.4
91,24,stress,2
91,24,pos_aff,1.6
91,24,neg_aff,0.8
91,25,stress,1
91,25,pos_aff,1.6
91,25,neg_aff,0.6
91,26,stress,1
91,26,pos_aff,1.8
91,26,neg_aff,0.2
91,27,stress,1
91,27,pos_aff,1.8
91,27,neg_aff,0.2
91,28,stress,2
91,28,pos_aff,0.8
91,28,neg_aff,0.4
91,29,stress,1
91,29,pos_aff,1.6
91,29,neg_aff,0.4
91,30,stress,2
91,30,pos_aff,1.8
91,30,neg_aff,0.4
91,31,stress,2
91,31,pos_aff,1.6
91,31,neg_aff,0.4
91,32,stress,2
91,32,pos_aff,2.4
91,32,neg_aff,1.2
91,33,stress,0
91,33,pos_aff,2.2
91,33,neg_aff,0.2
91,34,stress,1
91,34,pos_aff,2
91,34,neg_aff,0
91,35,stress,2
91,35,pos_aff,2
91,35,neg_aff,0.4
91,36,stress,0
91,36,pos_aff,2.6
91,36,neg_aff,0
91,37,stress,0
91,37,pos_aff,2.4
91,37,neg_aff,0
91,38,stress,1
91,38,pos_aff,2.2
91,38,neg_aff,0.4
91,39,stress,2
91,39,pos_aff,2.6
91,39,neg_aff,0.2
91,40,stress,0
91,40,pos_aff,3
91,40,neg_aff,0
91,41,stress,1
91,41,pos_aff,1.4
91,41,neg_aff,0.2
91,42,stress,0
91,42,pos_aff,1.8
91,42,neg_aff,0
91,43,stress,0
91,43,pos_aff,2
91,43,neg_aff,0.2
91,44,stress,2
91,44,pos_aff,2
91,44,neg_aff,0.8
91,45,stress,2
91,45,pos_aff,1.6
91,45,neg_aff,0.4
91,46,stress,2
91,46,pos_aff,1.8
91,46,neg_aff,0.2
91,47,stress,2
91,47,pos_aff,2.4
91,47,neg_aff,0.2
91,48,stress,1
91,48,pos_aff,1.8
91,48,neg_aff,0.4
91,49,stress,0
91,49,pos_aff,1.8
91,49,neg_aff,0.2
91,50,stress,0
91,50,pos_aff,1.6
91,50,neg_aff,0.2
91,51,stress,3
91,51,pos_aff,2
91,51,neg_aff,0.2
91,52,stress,0
91,52,pos_aff,1.8
91,52,neg_aff,0.2
91,53,stress,3
91,53,pos_aff,2
91,53,neg_aff,0.4
91,54,stress,2
91,54,pos_aff,2
91,54,neg_aff,1.2
91,55,stress,0
91,55,pos_aff,2.2
91,55,neg_aff,0.4
91,56,stress,3
91,56,pos_aff,1.4
91,56,neg_aff,0.8
91,57,stress,3
91,57,pos_aff,2.2
91,57,neg_aff,0.4
91,58,stress,0
91,58,pos_aff,2
91,58,neg_aff,0.2
91,59,stress,1
91,59,pos_aff,2.2
91,59,neg_aff,0.4
91,60,stress,2
91,60,pos_aff,1.4
91,60,neg_aff,0.2
91,61,stress,0
91,61,pos_aff,2.6
91,61,neg_aff,0.2
91,62,stress,2
91,62,pos_aff,2.6
91,62,neg_aff,0.4
91,63,stress,1
91,63,pos_aff,1.6
91,63,neg_aff,0
91,64,stress,2
91,64,pos_aff,1.4
91,64,neg_aff,0.6
91,65,stress,3
91,65,pos_aff,2
91,65,neg_aff,0.8
91,66,stress,NA
91,66,pos_aff,NA
91,66,neg_aff,NA
91,67,stress,NA
91,67,pos_aff,NA
91,67,neg_aff,NA
91,68,stress,3
91,68,pos_aff,3
91,68,neg_aff,0.2
91,69,stress,2
91,69,pos_aff,3.6
91,69,neg_aff,0.2
91,70,stress,0
91,70,pos_aff,2
91,70,neg_aff,0.2
91,71,stress,0
91,71,pos_aff,2.4
91,71,neg_aff,0
91,72,stress,2
91,72,pos_aff,2
91,72,neg_aff,0.4
91,73,stress,0
91,73,pos_aff,2
91,73,neg_aff,0.2
91,74,stress,3
91,74,pos_aff,2.6
91,74,neg_aff,0.6
91,75,stress,2
91,75,pos_aff,2.2
91,75,neg_aff,0.4
91,76,stress,2
91,76,pos_aff,2.4
91,76,neg_aff,0.2
91,77,stress,0
91,77,pos_aff,2.2
91,77,neg_aff,0.6
91,78,stress,NA
91,78,pos_aff,NA
91,78,neg_aff,NA
91,79,stress,1
91,79,pos_aff,2.4
91,79,neg_aff,0.4
91,80,stress,1
91,80,pos_aff,2
91,80,neg_aff,0.4
91,81,stress,0
91,81,pos_aff,2.4
91,81,neg_aff,0
91,82,stress,1
91,82,pos_aff,2.8
91,82,neg_aff,0.6
91,83,stress,2
91,83,pos_aff,2
91,83,neg_aff,1
91,84,stress,4
91,84,pos_aff,2.2
91,84,neg_aff,1
91,85,stress,1
91,85,pos_aff,2.2
91,85,neg_aff,0.8
91,86,stress,0
91,86,pos_aff,2.4
91,86,neg_aff,0.2
91,87,stress,1
91,87,pos_aff,2
91,87,neg_aff,0
91,88,stress,NA
91,88,pos_aff,NA
91,88,neg_aff,NA
91,89,stress,0
91,89,pos_aff,2.4
91,89,neg_aff,0.2
91,90,stress,1
91,90,pos_aff,2.2
91,90,neg_aff,0.2
91,91,stress,0
91,91,pos_aff,2.4
91,91,neg_aff,0
91,92,stress,1
91,92,pos_aff,2.6
91,92,neg_aff,0.4
91,93,stress,3
91,93,pos_aff,2.6
91,93,neg_aff,0.4
91,94,stress,3
91,94,pos_aff,2.4
91,94,neg_aff,0
91,95,stress,3
91,95,pos_aff,1.8
91,95,neg_aff,0.2
91,96,stress,NA
91,96,pos_aff,NA
91,96,neg_aff,NA
91,97,stress,4
91,97,pos_aff,1.6
91,97,neg_aff,0.8
91,98,stress,3
91,98,pos_aff,2.2
91,98,neg_aff,0.6
91,99,stress,1
91,99,pos_aff,2
91,99,neg_aff,0
91,100,stress,3
91,100,pos_aff,2
91,100,neg_aff,0.4
91,101,stress,3
91,101,pos_aff,2.6
91,101,neg_aff,0.4
93,1,stress,6
93,1,pos_aff,1.8
93,1,neg_aff,1.4
93,2,stress,NA
93,2,pos_aff,NA
93,2,neg_aff,NA
93,3,stress,NA
93,3,pos_aff,NA
93,3,neg_aff,NA
93,4,stress,NA
93,4,pos_aff,NA
93,4,neg_aff,NA
93,5,stress,NA
93,5,pos_aff,NA
93,5,neg_aff,NA
93,6,stress,2
93,6,pos_aff,2.4
93,6,neg_aff,0.2
93,7,stress,5
93,7,pos_aff,1.8
93,7,neg_aff,0.2
93,8,stress,0
93,8,pos_aff,2.8
93,8,neg_aff,0
93,9,stress,0
93,9,pos_aff,2
93,9,neg_aff,0
93,10,stress,0
93,10,pos_aff,1.2
93,10,neg_aff,0
93,11,stress,0
93,11,pos_aff,3
93,11,neg_aff,0
93,12,stress,2
93,12,pos_aff,2.6
93,12,neg_aff,0.2
93,13,stress,NA
93,13,pos_aff,NA
93,13,neg_aff,NA
93,14,stress,NA
93,14,pos_aff,NA
93,14,neg_aff,NA
93,15,stress,NA
93,15,pos_aff,NA
93,15,neg_aff,NA
93,16,stress,NA
93,16,pos_aff,NA
93,16,neg_aff,NA
93,17,stress,NA
93,17,pos_aff,NA
93,17,neg_aff,NA
93,18,stress,NA
93,18,pos_aff,NA
93,18,neg_aff,NA
93,19,stress,NA
93,19,pos_aff,NA
93,19,neg_aff,NA
93,20,stress,NA
93,20,pos_aff,NA
93,20,neg_aff,NA
93,21,stress,NA
93,21,pos_aff,NA
93,21,neg_aff,NA
93,22,stress,NA
93,22,pos_aff,NA
93,22,neg_aff,NA
93,23,stress,NA
93,23,pos_aff,NA
93,23,neg_aff,NA
93,24,stress,NA
93,24,pos_aff,NA
93,24,neg_aff,NA
93,25,stress,NA
93,25,pos_aff,NA
93,25,neg_aff,NA
93,26,stress,NA
93,26,pos_aff,NA
93,26,neg_aff,NA
93,27,stress,NA
93,27,pos_aff,NA
93,27,neg_aff,NA
93,28,stress,NA
93,28,pos_aff,NA
93,28,neg_aff,NA
93,29,stress,NA
93,29,pos_aff,NA
93,29,neg_aff,NA
93,30,stress,NA
93,30,pos_aff,NA
93,30,neg_aff,NA
93,31,stress,NA
93,31,pos_aff,NA
93,31,neg_aff,NA
93,32,stress,NA
93,32,pos_aff,NA
93,32,neg_aff,NA
93,33,stress,NA
93,33,pos_aff,NA
93,33,neg_aff,NA
93,34,stress,NA
93,34,pos_aff,NA
93,34,neg_aff,NA
93,35,stress,NA
93,35,pos_aff,NA
93,35,neg_aff,NA
93,36,stress,NA
93,36,pos_aff,NA
93,36,neg_aff,NA
93,37,stress,NA
93,37,pos_aff,NA
93,37,neg_aff,NA
93,38,stress,NA
93,38,pos_aff,NA
93,38,neg_aff,NA
93,39,stress,NA
93,39,pos_aff,NA
93,39,neg_aff,NA
93,40,stress,NA
93,40,pos_aff,NA
93,40,neg_aff,NA
93,41,stress,NA
93,41,pos_aff,NA
93,41,neg_aff,NA
93,42,stress,NA
93,42,pos_aff,NA
93,42,neg_aff,NA
93,43,stress,NA
93,43,pos_aff,NA
93,43,neg_aff,NA
93,44,stress,NA
93,44,pos_aff,NA
93,44,neg_aff,NA
93,45,stress,NA
93,45,pos_aff,NA
93,45,neg_aff,NA
93,46,stress,NA
93,46,pos_aff,NA
93,46,neg_aff,NA
93,47,stress,NA
93,47,pos_aff,NA
93,47,neg_aff,NA
93,48,stress,NA
93,48,pos_aff,NA
93,48,neg_aff,NA
93,49,stress,NA
93,49,pos_aff,NA
93,49,neg_aff,NA
93,50,stress,NA
93,50,pos_aff,NA
93,50,neg_aff,NA
93,51,stress,NA
93,51,pos_aff,NA
93,51,neg_aff,NA
93,52,stress,NA
93,52,pos_aff,NA
93,52,neg_aff,NA
93,53,stress,NA
93,53,pos_aff,NA
93,53,neg_aff,NA
93,54,stress,NA
93,54,pos_aff,NA
93,54,neg_aff,NA
93,55,stress,NA
93,55,pos_aff,NA
93,55,neg_aff,NA
93,56,stress,NA
93,56,pos_aff,NA
93,56,neg_aff,NA
93,57,stress,NA
93,57,pos_aff,NA
93,57,neg_aff,NA
93,58,stress,NA
93,58,pos_aff,NA
93,58,neg_aff,NA
93,59,stress,NA
93,59,pos_aff,NA
93,59,neg_aff,NA
93,60,stress,NA
93,60,pos_aff,NA
93,60,neg_aff,NA
93,61,stress,NA
93,61,pos_aff,NA
93,61,neg_aff,NA
93,62,stress,NA
93,62,pos_aff,NA
93,62,neg_aff,NA
93,63,stress,NA
93,63,pos_aff,NA
93,63,neg_aff,NA
93,64,stress,NA
93,64,pos_aff,NA
93,64,neg_aff,NA
93,65,stress,NA
93,65,pos_aff,NA
93,65,neg_aff,NA
93,66,stress,NA
93,66,pos_aff,NA
93,66,neg_aff,NA
93,67,stress,NA
93,67,pos_aff,NA
93,67,neg_aff,NA
93,68,stress,NA
93,68,pos_aff,NA
93,68,neg_aff,NA
93,69,stress,NA
93,69,pos_aff,NA
93,69,neg_aff,NA
93,70,stress,NA
93,70,pos_aff,NA
93,70,neg_aff,NA
93,71,stress,NA
93,71,pos_aff,NA
93,71,neg_aff,NA
93,72,stress,NA
93,72,pos_aff,NA
93,72,neg_aff,NA
93,73,stress,NA
93,73,pos_aff,NA
93,73,neg_aff,NA
93,74,stress,NA
93,74,pos_aff,NA
93,74,neg_aff,NA
93,75,stress,NA
93,75,pos_aff,NA
93,75,neg_aff,NA
93,76,stress,NA
93,76,pos_aff,NA
93,76,neg_aff,NA
93,77,stress,NA
93,77,pos_aff,NA
93,77,neg_aff,NA
93,78,stress,NA
93,78,pos_aff,NA
93,78,neg_aff,NA
93,79,stress,NA
93,79,pos_aff,NA
93,79,neg_aff,NA
93,80,stress,NA
93,80,pos_aff,NA
93,80,neg_aff,NA
93,81,stress,NA
93,81,pos_aff,NA
93,81,neg_aff,NA
93,82,stress,NA
93,82,pos_aff,NA
93,82,neg_aff,NA
93,83,stress,NA
93,83,pos_aff,NA
93,83,neg_aff,NA
93,84,stress,NA
93,84,pos_aff,NA
93,84,neg_aff,NA
93,85,stress,NA
93,85,pos_aff,NA
93,85,neg_aff,NA
93,86,stress,NA
93,86,pos_aff,NA
93,86,neg_aff,NA
93,87,stress,NA
93,87,pos_aff,NA
93,87,neg_aff,NA
93,88,stress,NA
93,88,pos_aff,NA
93,88,neg_aff,NA
93,89,stress,NA
93,89,pos_aff,NA
93,89,neg_aff,NA
93,90,stress,NA
93,90,pos_aff,NA
93,90,neg_aff,NA
93,91,stress,NA
93,91,pos_aff,NA
93,91,neg_aff,NA
93,92,stress,NA
93,92,pos_aff,NA
93,92,neg_aff,NA
93,93,stress,NA
93,93,pos_aff,NA
93,93,neg_aff,NA
93,94,stress,NA
93,94,pos_aff,NA
93,94,neg_aff,NA
93,95,stress,NA
93,95,pos_aff,NA
93,95,neg_aff,NA
93,96,stress,NA
93,96,pos_aff,NA
93,96,neg_aff,NA
93,97,stress,NA
93,97,pos_aff,NA
93,97,neg_aff,NA
93,98,stress,NA
93,98,pos_aff,NA
93,98,neg_aff,NA
93,99,stress,NA
93,99,pos_aff,NA
93,99,neg_aff,NA
93,100,stress,NA
93,100,pos_aff,NA
93,100,neg_aff,NA
93,101,stress,NA
93,101,pos_aff,NA
93,101,neg_aff,NA
94,1,stress,2
94,1,pos_aff,2.4
94,1,neg_aff,1
94,2,stress,3
94,2,pos_aff,1.8
94,2,neg_aff,1.6
94,3,stress,6
94,3,pos_aff,1.6
94,3,neg_aff,2.2
94,4,stress,4
94,4,pos_aff,0.6
94,4,neg_aff,1.6
94,5,stress,3
94,5,pos_aff,1
94,5,neg_aff,1.8
94,6,stress,4
94,6,pos_aff,2.2
94,6,neg_aff,1.6
94,7,stress,5
94,7,pos_aff,1.6
94,7,neg_aff,0.8
94,8,stress,5
94,8,pos_aff,1
94,8,neg_aff,2
94,9,stress,5
94,9,pos_aff,1
94,9,neg_aff,2
94,10,stress,0
94,10,pos_aff,2.5
94,10,neg_aff,0.2
94,11,stress,0
94,11,pos_aff,2
94,11,neg_aff,0
94,12,stress,0
94,12,pos_aff,1.6
94,12,neg_aff,0.4
94,13,stress,1
94,13,pos_aff,1.8
94,13,neg_aff,0
94,14,stress,6
94,14,pos_aff,1.8
94,14,neg_aff,0.4
94,15,stress,6
94,15,pos_aff,2.4
94,15,neg_aff,0
94,16,stress,5
94,16,pos_aff,1.25
94,16,neg_aff,2
94,17,stress,4
94,17,pos_aff,2
94,17,neg_aff,0.8
94,18,stress,6
94,18,pos_aff,2.2
94,18,neg_aff,0.4
94,19,stress,0
94,19,pos_aff,2
94,19,neg_aff,0.6
94,20,stress,0
94,20,pos_aff,1.6
94,20,neg_aff,0.2
94,21,stress,4
94,21,pos_aff,2
94,21,neg_aff,0.8
94,22,stress,NA
94,22,pos_aff,NA
94,22,neg_aff,NA
94,23,stress,0
94,23,pos_aff,1.6
94,23,neg_aff,0
94,24,stress,0
94,24,pos_aff,1.6
94,24,neg_aff,0
94,25,stress,0
94,25,pos_aff,1.6
94,25,neg_aff,0
94,26,stress,0
94,26,pos_aff,2.2
94,26,neg_aff,0
94,27,stress,0
94,27,pos_aff,2
94,27,neg_aff,0
94,28,stress,0
94,28,pos_aff,2.2
94,28,neg_aff,0
94,29,stress,0
94,29,pos_aff,1
94,29,neg_aff,0
94,30,stress,0
94,30,pos_aff,2.2
94,30,neg_aff,0
94,31,stress,NA
94,31,pos_aff,NA
94,31,neg_aff,NA
94,32,stress,2
94,32,pos_aff,1.2
94,32,neg_aff,0.6
94,33,stress,2
94,33,pos_aff,1.4
94,33,neg_aff,0
94,34,stress,NA
94,34,pos_aff,NA
94,34,neg_aff,NA
94,35,stress,3
94,35,pos_aff,1.6
94,35,neg_aff,0.6
94,36,stress,NA
94,36,pos_aff,NA
94,36,neg_aff,NA
94,37,stress,0
94,37,pos_aff,1.4
94,37,neg_aff,0
94,38,stress,0
94,38,pos_aff,0.8
94,38,neg_aff,0.2
94,39,stress,0
94,39,pos_aff,1.6
94,39,neg_aff,0
94,40,stress,NA
94,40,pos_aff,NA
94,40,neg_aff,NA
94,41,stress,1
94,41,pos_aff,1.4
94,41,neg_aff,0
94,42,stress,0
94,42,pos_aff,1.4
94,42,neg_aff,0
94,43,stress,NA
94,43,pos_aff,NA
94,43,neg_aff,NA
94,44,stress,0
94,44,pos_aff,1
94,44,neg_aff,0
94,45,stress,0
94,45,pos_aff,1.6
94,45,neg_aff,0
94,46,stress,NA
94,46,pos_aff,NA
94,46,neg_aff,NA
94,47,stress,0
